;Gender;Length;Diameter;Height;Whole_Weight;Shucked_Weight;Viscera_Weight;Shell_Weight;Age;label1;label2;label3
2416;2;0.425;0.315;0.125;0.3525;0.1135;0.0565;0.13;18;16.69918103001188;19.267587377252088;18.692725909557677
2417;2;0.31;0.235;0.06;0.12;0.0415;0.033;0.04;11;9.343533735370732;11.532300602197733;12.315606870344093
2418;1;0.465;0.35;0.13;0.494;0.1945;0.10300000000000001;0.155;18;20.565903078302195;19.87292238935689;19.3612243796027
2419;1;0.465;0.36;0.12;0.4765;0.192;0.1125;0.16;10;9.490292819475725;10.0031565696559;10.059264255177151
2420;2;0.35;0.255;0.085;0.2145;0.1;0.0465;0.06;13;22.22490909747546;11.554174405076568;14.04309198274348
2421;0;0.52;0.415;0.16;0.595;0.2105;0.142;0.26;15;20.23905207108676;9.995905955137482;13.94790171544939
2422;1;0.475;0.365;0.13;0.4805;0.1905;0.114;0.1475;12;18.663295683877195;13.927310972413583;12.18903649883262
2423;1;0.41;0.315;0.11;0.321;0.1255;0.0655;0.095;10;3.5346642066082445;6.51791740596475;9.719181153116654
2424;2;0.26;0.2;0.065;0.096;0.044000000000000004;0.027000000000000003;0.03;6;5.37115239178149;8.223718260262727;5.0213544119881774
2425;0;0.575;0.45;0.17;0.9315;0.358;0.2145;0.26;13;20.451351779976612;15.119575949590274;13.836364154104503
2426;0;0.565;0.435;0.155;0.782;0.2715;0.168;0.285;14;15.981587140834645;15.333413565890993;14.268358781987146
2427;2;0.26;0.19;0.075;0.0945;0.0445;0.02;0.03;6;2.8325108558562455;7.551445000283898;5.58753088070522
2428;1;0.53;0.385;0.125;0.6695;0.289;0.151;0.18;10;13.548037531527227;12.422611046996465;10.469894848286165
2429;2;0.34;0.255;0.095;0.213;0.081;0.034;0.07;9;12.602336656966013;11.033042983301062;8.909966720980027
2430;0;0.52;0.38;0.14;0.525;0.1775;0.115;0.185;11;2.0095284615278537;11.568646900676375;10.450090651144695
2431;1;0.635;0.5;0.18;1.3119999999999998;0.529;0.2485;0.485;18;15.419986977277247;20.67108100719313;19.98601185974002
2432;1;0.61;0.485;0.165;1.087;0.4255;0.23199999999999998;0.38;11;16.543216074855852;9.353902383461064;12.36649665334542
2433;1;0.66;0.515;0.18;1.5230000000000001;0.54;0.3365;0.555;16;17.58338461735204;17.579853908732147;16.286551651463963
2434;0;0.635;0.5;0.18;1.319;0.5485;0.292;0.49;16;16.26196274894718;18.01292817713993;14.686596546604697
2435;1;0.465;0.38;0.135;0.579;0.20800000000000002;0.1095;0.22;14;12.365224203374963;17.003757143073287;13.123178383178775
2436;2;0.515;0.4;0.16;0.8175;0.2515;0.156;0.3;23;19.22335360476653;19.556575936606993;25.101665649204527
2437;0;0.335;0.24;0.095;0.17;0.062;0.039;0.055;9;9.640536540025392;10.441168296581125;9.319438141912107
2438;1;0.515;0.4;0.17;0.7959999999999999;0.258;0.1755;0.28;16;19.894147984888825;14.576057265497218;16.604866551867445
2439;1;0.345;0.255;0.1;0.19699999999999998;0.071;0.051;0.06;9;0.7519754916046058;9.122396376119024;8.782059471669161
2440;2;0.465;0.355;0.125;0.5255;0.2025;0.135;0.145;13;15.900206285395345;10.921463398651746;13.842106499924045
2441;2;0.54;0.415;0.17;0.879;0.33899999999999997;0.20800000000000002;0.255;10;9.069322874512219;9.259485890905212;11.639084481779811
2442;2;0.475;0.355;0.125;0.4625;0.18600000000000003;0.107;0.145;9;6.908666398181134;8.504339803225324;8.767242540393275
2443;1;0.445;0.335;0.14;0.4565;0.1785;0.114;0.14;11;10.969929368010499;9.000256822323552;9.635273152786048
2444;2;0.5;0.355;0.14;0.528;0.2125;0.149;0.14;9;4.700100364576272;8.106004377493228;9.730464770625472
2445;2;0.5;0.38;0.135;0.5835;0.2295;0.1265;0.18;12;7.388401344373729;14.041318117910832;10.661849210304897
2446;1;0.55;0.435;0.17;0.884;0.2875;0.1645;0.28;14;11.476906763055807;12.15665280350834;13.326719732662944
2447;0;0.275;0.205;0.08;0.096;0.036000000000000004;0.0185;0.03;6;5.901838591856574;4.143815775454981;4.29492203101296
2448;1;0.35;0.265;0.09;0.1855;0.0745;0.0415;0.06;7;11.89137711541565;9.380413958948132;8.64841989765091
2449;1;0.37;0.285;0.105;0.27;0.1125;0.0585;0.0835;9;3.0191508706505115;10.134198627650594;9.559397043652337
2450;1;0.42;0.33;0.125;0.46299999999999997;0.18600000000000003;0.11;0.145;10;8.677672686764812;12.584330217523489;11.359006167212614
2451;2;0.35;0.26;0.09;0.198;0.0725;0.055999999999999994;0.06;10;11.929958100448857;10.781693146297851;11.087485601833237
2452;2;0.395;0.305;0.105;0.282;0.0975;0.065;0.096;9;8.779357253532707;8.116916943727757;9.328783210268941
2453;0;0.325;0.2;0.08;0.0995;0.0395;0.0225;0.032;8;7.591691076594929;9.1747611276203;7.226280325213602
2454;0;0.275;0.2;0.065;0.092;0.0385;0.0235;0.027000000000000003;5;-7.102711866387814;5.874191929275768;6.562187081292562
2455;0;0.235;0.17;0.065;0.0625;0.023;0.013999999999999999;0.022000000000000002;6;6.453030134220148;5.4840531725910875;5.2935109598778824
2456;0;0.25;0.18;0.06;0.073;0.027999999999999997;0.017;0.0225;5;-3.630562859958795;5.644503976851674;7.409754548659372
2457;0;0.25;0.185;0.065;0.071;0.027000000000000003;0.0185;0.0225;5;22.532143523425713;4.441013690151496;5.158688372743355
2458;0;0.2;0.145;0.05;0.036000000000000004;0.0125;0.008;0.011000000000000001;4;3.9780869477986167;2.1716284525394007;3.6358898645575244
2459;1;0.585;0.47;0.17;1.099;0.3975;0.2325;0.358;20;21.4256057304566;18.226830330317952;20.168495792522577
2460;2;0.445;0.35;0.14;0.5905;0.2025;0.158;0.19;14;16.597164507635867;12.719627095035568;13.355908674256552
2461;1;0.5;0.385;0.13;0.768;0.2625;0.095;0.27;13;7.412525512602974;12.713229488210043;14.095951916328382
2462;2;0.44;0.325;0.08;0.413;0.14400000000000002;0.1015;0.13;8;1.0939205622047954;11.130087208794361;9.275898558690695
2463;2;0.515;0.405;0.14;0.8505;0.312;0.146;0.315;17;17.03449159070395;17.10945292305398;17.034555377524356
2464;1;0.52;0.405;0.14;0.6915;0.276;0.13699999999999998;0.215;11;6.662347436898655;11.333632054365328;11.146007591283286
2465;2;0.5;0.39;0.13;0.7090000000000001;0.275;0.168;0.18;11;2.610402920223212;9.978579385217907;10.746903607185759
2466;2;0.425;0.325;0.12;0.3755;0.142;0.1065;0.105;9;16.94530931750222;8.586335615640797;7.956328476384644
2467;2;0.51;0.415;0.14;0.8185;0.3025;0.2155;0.235;16;12.577696360397296;17.88464630503559;15.739147371254163
2468;1;0.37;0.275;0.08;0.22699999999999998;0.09300000000000001;0.0625;0.07;8;-0.5946017218822792;6.903101824901739;7.064036937506293
2469;2;0.54;0.415;0.13;0.8245;0.272;0.226;0.24;13;13.254225694600269;15.84760577264748;11.18329781248153
2470;2;0.615;0.475;0.17;1.1825;0.474;0.2895;0.24;11;12.233866222987858;7.859448508853685;11.386991312795525
2471;2;0.565;0.44;0.175;1.122;0.39299999999999996;0.2;0.375;20;19.062645364096376;18.80085673307679;19.124272173885604
2472;2;0.645;0.515;0.175;1.6115;0.6745;0.384;0.385;14;9.466912644879969;14.404501736153897;13.580157619672338
2473;1;0.615;0.47;0.175;1.2985;0.5135;0.34299999999999997;0.32;14;9.843969562935925;14.243638381258036;14.784161812923406
2474;2;0.605;0.49;0.145;1.3;0.517;0.3285;0.31;14;17.784952997938788;15.272631146928365;14.035175950261028
2475;1;0.59;0.455;0.165;1.161;0.38;0.2455;0.28;12;14.87222710767661;10.988505673520791;11.158243922972858
2476;2;0.645;0.485;0.155;1.489;0.5915;0.312;0.38;18;6.9591479552960145;15.57084980301444;18.985179748743377
2477;2;0.57;0.42;0.155;1.008;0.377;0.193;0.34;13;21.97388256136542;14.231553445141417;12.071190646779742
2478;1;0.47;0.355;0.18;0.441;0.1525;0.1165;0.135;8;6.7880943047339315;8.15756812571082;7.973255471256265
2479;1;0.5;0.44;0.155;0.742;0.2025;0.2005;0.2115;14;10.010226668480463;14.284455429433226;15.089546958773292
2480;1;0.52;0.425;0.145;0.7;0.207;0.1905;0.24;13;15.13947539980794;11.336931008936652;13.313547428038934
2481;2;0.39;0.285;0.095;0.271;0.11;0.06;0.08;8;7.695780296401843;6.6583101206604685;5.056136489040714
2482;2;0.52;0.4;0.165;0.8565;0.2745;0.201;0.21;12;11.179404497275454;10.526007964132559;12.24743945230159
2483;1;0.54;0.415;0.175;0.8975;0.275;0.24100000000000002;0.275;14;14.731237611316864;13.811997313340672;13.874452294895718
2484;2;0.46;0.36;0.135;0.6105;0.1955;0.107;0.235;14;14.016557101573206;16.27675632094121;14.997343683977151
2485;0;0.355;0.26;0.09;0.1925;0.077;0.038;0.065;8;11.40660066826121;8.390134756189726;9.076071088432276
2486;1;0.49;0.4;0.145;0.6635;0.21;0.1295;0.2515;13;12.66322623436148;9.47093708697745;13.564754585740781
2487;1;0.63;0.51;0.185;1.235;0.5115;0.349;0.3065;11;14.107599110845737;13.906910759545434;9.967214486151176
2488;2;0.5;0.385;0.145;0.7615;0.24600000000000002;0.195;0.204;14;6.3590112566931545;17.789506829056325;13.29122355468035
2489;2;0.49;0.39;0.135;0.5920000000000001;0.242;0.096;0.1835;15;10.993601244468971;15.89260587590709;14.612259360011386
2490;2;0.44;0.325;0.115;0.39;0.163;0.087;0.113;7;13.131292674633631;10.867008247552633;8.093031341248558
2491;1;0.515;0.395;0.165;0.7565;0.1905;0.17;0.3205;10;20.586272267789088;10.46646958142319;9.83625877493971
2492;1;0.475;0.38;0.145;0.57;0.16699999999999998;0.11800000000000001;0.187;11;10.176934095836359;9.884274915744722;10.52225801026021
2493;0;0.42;0.31;0.1;0.2865;0.115;0.0735;0.085;8;7.960857672934184;10.26151673181357;7.708607543466098
2494;2;0.4;0.305;0.13;0.2935;0.096;0.0675;0.105;9;14.082536962839104;7.477682071241408;9.157316085187318
2495;2;0.45;0.36;0.16;0.5670000000000001;0.174;0.1245;0.225;12;9.89712174238323;10.260929961665205;11.531508718820685
2496;1;0.52;0.4;0.13;0.6245;0.215;0.2065;0.17;15;21.75177058427514;15.79960741943785;15.264868572153116
2497;2;0.505;0.4;0.155;0.8415;0.2715;0.1775;0.285;12;13.095958226472938;11.809092165512178;13.010832657298192
2498;2;0.495;0.4;0.14;0.7775;0.2015;0.18;0.25;15;18.162892655383317;15.622926720910687;15.45294666267501
2499;2;0.54;0.41;0.145;0.9890000000000001;0.2815;0.213;0.355;19;26.924393356603225;19.110107197176493;19.954038181667407
2500;1;0.48;0.39;0.125;0.6905;0.21899999999999997;0.155;0.2;12;13.695944330423814;9.38831429439984;11.562607733011193
2501;1;0.33;0.26;0.08;0.2;0.0625;0.05;0.07;9;5.475764455566203;8.365558639013589;9.678617826630841
2502;0;0.285;0.21;0.07;0.109;0.044000000000000004;0.0265;0.033;5;4.419660880297702;2.6673848331836303;3.617370951236304
2503;0;0.3;0.23;0.075;0.127;0.052000000000000005;0.03;0.0345;6;16.511651122084167;4.450798548755277;7.056824498820379
2504;0;0.31;0.24;0.105;0.2885;0.11800000000000001;0.065;0.083;6;10.514329569711101;7.579396970854335;6.689321307516938
2505;0;0.34;0.255;0.075;0.18;0.0745;0.04;0.0525;6;0.9856668377517721;6.596685018779563;6.1016132074371745
2506;0;0.375;0.3;0.075;0.14400000000000002;0.059000000000000004;0.03;0.044000000000000004;7;7.297766655674367;6.555432058677175;7.2265533613126
2507;0;0.415;0.325;0.1;0.4665;0.2285;0.1065;0.114;7;1.6107749941961238;3.1445656024399473;6.078764185252836
2508;0;0.415;0.315;0.105;0.33;0.1405;0.0705;0.095;6;-4.013886374544709;8.114433743154233;7.603403595177365
2509;0;0.415;0.315;0.09;0.3625;0.175;0.0835;0.09300000000000001;6;5.294452516828031;4.363445615702591;5.006654594095755
2510;0;0.42;0.32;0.1;0.34;0.1745;0.05;0.0945;8;13.454352748831912;5.452438901823302;8.547112164952901
2511;0;0.425;0.31;0.105;0.365;0.159;0.0825;0.105;6;5.589366951139648;3.7981476130460474;3.8389442925889563
2512;2;0.465;0.375;0.11;0.5;0.21;0.113;0.1505;8;13.396272763229813;9.88350247248355;7.1727629574693665
2513;1;0.465;0.35;0.135;0.6265;0.259;0.1445;0.175;8;1.1896456663718116;8.752599956417104;6.946243860469371
2514;0;0.47;0.37;0.11;0.5555;0.25;0.115;0.163;8;8.113212774567637;8.1747813508486;9.67227073370038
2515;1;0.47;0.375;0.12;0.6015;0.2765;0.1455;0.135;8;7.138284477777343;9.897929290843393;6.376571612337833
2516;0;0.475;0.365;0.12;0.53;0.2505;0.0975;0.1625;10;8.428329780519158;7.354074295990316;10.700132268680113
2517;2;0.48;0.37;0.135;0.6315;0.3445;0.1015;0.161;7;11.144399812093294;7.779774164420485;7.81242912836246
2518;2;0.5;0.4;0.13;0.7715;0.37;0.16;0.21100000000000002;8;14.68028520708668;9.584780372693295;8.797347709527983
2519;0;0.505;0.39;0.185;0.6125;0.267;0.142;0.172;7;4.847702641444512;6.899714499390962;7.550559894830926
2520;2;0.525;0.425;0.19;0.872;0.4625;0.1725;0.19899999999999998;9;6.908075928416677;11.467427788162569;7.897796319296179
2521;2;0.54;0.42;0.12;0.8115;0.392;0.1455;0.2235;9;6.05771442072429;8.84005667419839;10.391104149869687
2522;2;0.545;0.45;0.15;0.8795;0.387;0.15;0.2625;11;9.87801161515095;12.84104147986735;9.913738010983153
2523;1;0.565;0.44;0.15;0.983;0.4475;0.2355;0.2485;9;1.2023180887200464;8.766703447234331;8.688716539569343
2524;2;0.58;0.46;0.18;1.145;0.48;0.27699999999999997;0.325;11;10.663880867719739;10.867045690279701;11.92229134329904
2525;2;0.59;0.455;0.16;1.09;0.5;0.2215;0.292;9;10.62226561349948;5.766724143384854;9.999289575045701
2526;2;0.59;0.48;0.16;1.262;0.5685;0.2725;0.335;9;15.104211232928401;10.403200677479097;8.06787985579977
2527;2;0.595;0.49;0.185;1.185;0.48200000000000004;0.2015;0.361;10;10.71843189828147;9.783357203886865;9.282943585945217
2528;1;0.6;0.475;0.135;1.4405;0.5885;0.191;0.3175;9;16.11705049020982;9.168999541751306;10.965005239166569
2529;1;0.6;0.5;0.155;1.3319999999999999;0.6235;0.2835;0.35;8;2.8990370735106303;9.77555144166959;7.514704865601024
2530;1;0.6;0.485;0.165;1.1405;0.5870000000000001;0.2175;0.28800000000000003;9;4.508097275782022;8.960362849723472;10.044246170779317
2531;2;0.605;0.475;0.175;1.2009999999999998;0.5395;0.275;0.309;10;9.73462596707517;13.164928438418993;10.472595190378573
2532;1;0.625;0.49;0.155;1.33;0.6675;0.259;0.33;10;7.754840767801266;5.566983747097391;8.711868802352079
2533;2;0.63;0.5;0.185;1.3619999999999999;0.5785;0.3125;0.384;10;10.612266232913838;12.247983989571978;8.930513244298382
2534;2;0.64;0.585;0.195;1.6469999999999998;0.7225;0.331;0.47100000000000003;12;5.461857085114856;10.545910785978569;12.385750735361155
2535;1;0.64;0.5;0.18;1.4995;0.593;0.314;0.431;11;2.4769243124309988;12.436418906034913;10.837507715974695
2536;1;0.655;0.545;0.165;1.6225;0.6555;0.299;0.513;12;10.959328513745975;12.385841829327367;12.018905872257946
2537;0;0.66;0.525;0.215;1.786;0.6725;0.3615;0.4065;11;10.46623276019916;9.13295810055989;12.443875853361707
2538;2;0.66;0.535;0.2;1.791;0.733;0.318;0.54;15;7.612146356571924;16.088933945221207;14.425804972757795
2539;1;0.675;0.555;0.205;1.925;0.713;0.358;0.4535;13;9.63815161190637;12.138050121693773;13.273243886223105
2540;1;0.675;0.55;0.175;1.689;0.6940000000000001;0.371;0.474;13;5.66060037923384;6.897098322320811;12.95609254660592
2541;1;0.69;0.55;0.18;1.659;0.8715;0.2655;0.4395;9;8.958538468179166;8.0427609936099;10.122382533396914
2542;1;0.695;0.53;0.2;2.0475;0.75;0.4195;0.6095;14;8.353396692747449;12.287416123613804;13.448542404808519
2543;1;0.7;0.525;0.19;1.6015;0.7070000000000001;0.365;0.43;10;9.683892621384617;11.979346991167949;10.684059053207589
2544;1;0.73;0.57;0.165;2.0165;1.0685;0.418;0.435;10;12.803711184114972;12.474268498041106;7.735859504003958
2545;0;0.205;0.15;0.065;0.04;0.02;0.011000000000000001;0.013000000000000001;4;5.198350059423857;4.017123087120127;3.373169405710914
2546;0;0.225;0.17;0.07;0.0565;0.024;0.013000000000000001;0.016;4;11.096414092018577;0.15691006011880448;3.1531172092111603
2547;0;0.23;0.18;0.05;0.064;0.0215;0.0135;0.02;5;3.8551853219359007;3.3926859724240637;4.814484074642
2548;0;0.275;0.195;0.07;0.0875;0.0345;0.022000000000000002;0.0255;4;8.214064070289442;3.06615846602522;3.9283726700138826
2549;0;0.28;0.21;0.055;0.106;0.0415;0.0265;0.031;5;6.752469964339688;6.615532190481175;5.558280017464582
2550;0;0.28;0.22;0.08;0.1315;0.066;0.024;0.03;5;8.67439396051978;6.89029169335107;4.081777979288204
2551;0;0.295;0.22;0.07;0.126;0.0515;0.0275;0.035;6;2.134185751233577;6.761970027982478;7.447488247432401
2552;0;0.31;0.225;0.075;0.155;0.065;0.037000000000000005;0.0365;6;6.596622164444556;1.8256775405029053;6.0576624221720525
2553;0;0.315;0.235;0.07;0.149;0.057999999999999996;0.0325;0.047;7;-0.019250162949825622;6.442947575477989;7.403684618665342
2554;0;0.34;0.265;0.07;0.185;0.0625;0.0395;0.07;7;4.270782734609757;7.659109411613477;7.423218503641144
2555;0;0.37;0.29;0.08;0.2545;0.10800000000000001;0.0565;0.07;6;13.884137847236866;4.652742903681904;5.441941647127944
2556;0;0.38;0.285;0.085;0.237;0.115;0.0405;0.07;6;12.189814711077194;6.749240827619602;6.742380968131322
2557;0;0.39;0.295;0.1;0.27899999999999997;0.1155;0.059000000000000004;0.08;7;0.36932098367505617;7.768182988817991;6.847459912065623
2558;0;0.405;0.31;0.065;0.3205;0.1575;0.066;0.08800000000000001;6;11.033202426777143;2.060582013999997;5.685836730998597
2559;0;0.415;0.325;0.1;0.3335;0.1445;0.0715;0.095;7;9.767650277857712;2.3639642090503274;7.574461752547693
2560;0;0.44;0.335;0.11;0.3885;0.175;0.0835;0.111;7;7.901388707843232;3.9550256194157623;6.02092593240505
2561;0;0.44;0.345;0.115;0.545;0.26899999999999996;0.111;0.1305;6;9.049195745817102;7.292074830430667;6.897169303294802
2562;0;0.44;0.325;0.1;0.4165;0.185;0.0865;0.11;6;7.336742610307484;4.520047786468657;4.154259536352029
2563;0;0.44;0.355;0.12;0.495;0.231;0.11;0.125;7;3.3143825011209116;4.807963290648387;6.642955827941483
2564;0;0.45;0.35;0.125;0.4775;0.2235;0.08900000000000001;0.11800000000000001;6;3.4320761140888747;8.273664377828812;6.11232048495971
2565;0;0.45;0.35;0.12;0.46799999999999997;0.2005;0.1065;0.1325;8;16.827697163078575;5.89886697505016;6.372127517521066
2566;1;0.455;0.35;0.12;0.4555;0.1945;0.1045;0.1375;7;-1.2434225996380608;9.789586604931769;8.180169621451451
2567;1;0.46;0.35;0.115;0.46;0.2025;0.1115;0.1165;6;7.3648585819768275;7.9402888644564396;5.3555104800198805
2568;0;0.46;0.345;0.12;0.4155;0.198;0.0885;0.107;7;5.4391756650777054;4.830140816415477;7.499458791701771
2569;0;0.46;0.345;0.115;0.4215;0.1895;0.102;0.111;6;4.301434620739132;2.6772459732712783;5.494220590627775
2570;0;0.465;0.355;0.11;0.474;0.23;0.1005;0.12;7;3.9970027662679812;5.249168884304852;7.220622059472708
2571;2;0.465;0.34;0.105;0.486;0.231;0.1035;0.1225;9;10.209296212456984;10.946086978095298;9.640076245092297
2572;0;0.475;0.385;0.11;0.5735;0.311;0.1025;0.136;7;11.107791176635239;7.358694328852662;5.757458927568361
2573;0;0.475;0.355;0.105;0.46799999999999997;0.201;0.1115;0.12;8;11.25455874450686;10.593968639865603;8.898000541502123
2574;2;0.48;0.37;0.1;0.5135;0.243;0.1015;0.135;8;9.328962102536202;7.04035228470566;7.43372843460501
2575;2;0.5;0.375;0.145;0.6215;0.27399999999999997;0.166;0.1485;7;9.774947000449032;4.843749534628282;5.730373559810788
2576;0;0.5;0.38;0.11;0.494;0.218;0.09;0.1325;7;17.543737044577007;6.728427959546464;6.00105221424865
2577;0;0.505;0.385;0.12;0.6005;0.239;0.142;0.185;7;9.767630673397642;5.6578114053134785;6.355181143577412
2578;2;0.515;0.395;0.12;0.6459999999999999;0.285;0.1365;0.172;9;10.29951207227668;8.107512996478551;9.666735839885453
2579;2;0.525;0.415;0.135;0.7945;0.39399999999999996;0.18899999999999997;0.20199999999999999;7;9.574722722011376;6.234733103802752;8.33261254644889
2580;2;0.525;0.425;0.125;0.812;0.4035;0.1705;0.195;8;-2.899201703754674;10.658971234574892;8.24289407724087
2581;1;0.53;0.42;0.17;0.828;0.41;0.20800000000000002;0.1505;6;11.583174123722937;5.917054016666327;6.451466065448822
2582;2;0.53;0.41;0.14;0.6809999999999999;0.3095;0.1415;0.1835;6;0.5185849857133666;5.514098937080901;5.2618341620863625
2583;1;0.53;0.405;0.15;0.889;0.4055;0.2275;0.215;8;-0.605032127865254;9.80691749141642;8.404344660365334
2584;2;0.54;0.435;0.14;0.7345;0.33;0.1595;0.213;9;15.241844020432902;10.164022376820473;8.585944620462385
2585;1;0.55;0.425;0.125;0.9640000000000001;0.5475;0.159;0.215;8;6.582284083370665;9.585872706918085;8.476293337833996
2586;1;0.555;0.425;0.14;0.963;0.44;0.22399999999999998;0.24;7;3.693718880060822;2.9603625412556704;6.268973379020744
2587;1;0.57;0.445;0.15;0.995;0.504;0.185;0.2505;9;11.781934913329895;8.129454540551565;9.002376469961106
2588;1;0.57;0.435;0.14;0.8585;0.3905;0.196;0.2295;8;1.9102378542758789;6.9550125064739685;6.671727576233377
2589;2;0.575;0.45;0.155;0.948;0.429;0.20600000000000002;0.259;7;3.4704983958471;4.374949153248419;9.021527755379045
2590;1;0.58;0.445;0.145;0.888;0.41;0.1815;0.2425;8;5.480964229177291;7.411424433915613;5.774475019157114
2591;1;0.585;0.45;0.16;0.9045;0.405;0.2215;0.2335;8;5.9342879768044625;10.800164418280605;10.052841206688184
2592;2;0.59;0.465;0.14;1.046;0.4695;0.263;0.263;7;8.095590128756468;6.005660593704718;6.153663068531937
2593;1;0.595;0.47;0.155;1.1775;0.542;0.26899999999999996;0.31;9;7.005280453770334;8.76465248642589;10.341905641422105
2594;1;0.595;0.465;0.15;1.0765;0.491;0.22;0.287;9;18.712952708361527;7.48421333003353;10.891218711481308
2595;1;0.595;0.465;0.15;1.0255;0.41200000000000003;0.2745;0.289;11;16.772345089235547;14.45725947090297;10.844470072180453
2596;1;0.6;0.46;0.145;0.9325;0.3985;0.2245;0.248;8;11.461754234368513;8.666770203469177;7.574763035062583
2597;1;0.6;0.46;0.15;1.235;0.6025;0.27399999999999997;0.29;8;12.79259239440696;8.70693512924663;7.85626873172106
2598;2;0.6;0.46;0.15;1.247;0.5335;0.2735;0.29;9;13.00547889980771;12.636172330515667;9.015299906994866
2599;2;0.61;0.48;0.15;1.1495;0.564;0.27399999999999997;0.264;8;7.327409747580766;8.664269453183236;8.843172626349347
2600;1;0.615;0.485;0.16;1.1575;0.5005;0.2495;0.315;10;4.7833943948926265;13.373363650212648;10.522051487276276
2601;1;0.615;0.5;0.165;1.327;0.6;0.3015;0.355;10;10.94114467713994;6.225357899006417;9.611267664478348
2602;2;0.615;0.47;0.155;1.2;0.5085;0.32;0.292;8;5.148637752926607;10.167575926488867;7.5300988972054945
2603;1;0.62;0.51;0.175;1.2705;0.5415;0.32299999999999995;0.3225;9;12.623786661170527;3.2433270829166174;8.038778399596675
2604;1;0.62;0.485;0.175;1.2155;0.545;0.253;0.345;10;-0.9063804692976678;10.170005906759553;8.05610849721144
2605;1;0.62;0.475;0.16;1.3245;0.6865;0.233;0.3275;9;9.927232055830341;10.052911119210039;9.171761249356342
2606;2;0.625;0.48;0.17;1.3555;0.6709999999999999;0.268;0.3385;10;16.41168855746697;9.081370448578419;9.881441214740697
2607;1;0.625;0.49;0.165;1.127;0.47700000000000004;0.2365;0.3185;9;15.253776812058293;9.519936009752945;8.527406207920576
2608;1;0.625;0.49;0.175;1.1075;0.4485;0.2165;0.3595;8;3.16398667791759;8.17821974362325;9.199911896878898
2609;1;0.63;0.495;0.2;1.4255;0.659;0.336;0.38;11;10.599524896719743;10.115838943512415;9.673757322058632
2610;1;0.63;0.495;0.145;1.147;0.5455;0.266;0.2885;9;5.734598086986906;8.315809257210972;9.409294148393164
2611;2;0.63;0.48;0.165;1.286;0.604;0.271;0.35;8;8.21495981618529;7.112718357724409;8.236367012299691
2612;1;0.635;0.495;0.18;1.5959999999999999;0.617;0.317;0.37;11;15.346595665732483;12.306183909615491;11.13167690061608
2613;1;0.635;0.495;0.195;1.297;0.556;0.2985;0.37;11;14.018138440574269;7.940289843239878;10.344184577493163
2614;2;0.645;0.49;0.16;1.251;0.5355;0.3345;0.3165;9;8.690005979864935;9.922527362126822;9.549863930890652
2615;2;0.645;0.5;0.175;1.5105;0.6735;0.3755;0.3775;12;13.260111680738031;11.906221699932079;12.190419166699922
2616;1;0.65;0.5;0.185;1.4415;0.741;0.2955;0.341;9;12.932336233011725;8.870689099413202;9.717861695829377
2617;2;0.67;0.52;0.19;1.6385;0.8115;0.369;0.391;9;6.698856931523549;9.494490262178324;9.513797286753167
2618;1;0.69;0.545;0.205;1.933;0.7855;0.429;0.498;13;8.324749249986032;14.121595759822034;12.766542161188674
2619;2;0.69;0.54;0.185;1.71;0.7725;0.3855;0.4325;8;7.7517730498300725;11.202076162905133;7.377386289509501
2620;1;0.695;0.55;0.155;1.8495;0.767;0.442;0.4175;10;-1.289798172535317;8.50437649895323;9.929890598603553
2621;2;0.695;0.525;0.175;1.742;0.696;0.389;0.505;12;17.188706658873915;11.57348264885491;10.784715839789786
2622;1;0.7;0.575;0.205;1.7975;0.7295;0.3935;0.5165;13;21.909562930388272;14.097117607341163;13.53365259405249
2623;1;0.705;0.56;0.205;2.381;0.9915;0.5005;0.624;10;17.05539061670324;10.916619367296343;9.746639042154305
2624;2;0.765;0.585;0.18;2.398;1.128;0.512;0.5335;12;-0.5357980765645891;14.196851678149379;11.878862123183257
2625;2;0.77;0.6;0.215;2.1945;1.0515;0.48200000000000004;0.584;10;17.252129227402563;9.660534390142798;10.00355189048326
2626;0;0.22;0.16;0.05;0.049;0.0215;0.01;0.015;4;6.8696578458327355;1.4007020125024616;3.921654750455907
2627;0;0.275;0.205;0.07;0.1055;0.495;0.019;0.0315;5;9.262097288543657;10.537463333703204;4.794924640855292
2628;0;0.29;0.21;0.06;0.1045;0.0415;0.022000000000000002;0.035;5;1.9450508851593558;7.152544871155454;6.189923439338578
2629;0;0.33;0.24;0.075;0.163;0.0745;0.033;0.048;6;9.734081978345724;6.440075367101822;6.3751231252348886
2630;0;0.355;0.285;0.095;0.2275;0.0955;0.0475;0.0715;6;9.21254961205881;4.65028361808715;6.128118256782468
2631;0;0.375;0.29;0.1;0.21899999999999997;0.0925;0.038;0.075;6;2.9420848165362314;9.590115500065284;5.533573336016348
2632;0;0.415;0.315;0.1;0.3645;0.1765;0.0795;0.095;8;4.29326622863816;6.704925544441447;8.359763902026259
2633;0;0.425;0.33;0.115;0.3265;0.1315;0.077;0.10300000000000001;6;-0.7773387942064947;8.368504702227623;4.294274957780985
2634;0;0.425;0.34;0.1;0.3515;0.1625;0.08199999999999999;0.094;7;8.883774385441987;8.072885653200707;7.021212043619373
2635;0;0.43;0.32;0.1;0.3465;0.1635;0.08;0.09;7;0.9811357496132871;5.714638572958302;5.788099169151402
