fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;trueLabel;label1;label2;label3;label4;label5
7.9;0.4;0.29;1.8;0.157;1.0;44.0;0.9973;3.3;0.92;9.5;6;6.134520935964754;-0.594040010076732;6.707417861117678;10.163017912581564;7.3284311864670855
7.9;0.4;0.3;1.8;0.157;2.0;45.0;0.9972700000000001;3.31;0.91;9.5;6;4.158143114123384;2.1336588170691226;6.468424450305092;8.004610962469469;6.454647143370378
7.2;1.0;0.0;3.0;0.102;7.0;16.0;0.9958600000000001;3.43;0.46;10.0;5;6.285367644312078;8.820298267447207;4.848712527893607;5.865844697699369;3.925909521665851
6.9;0.765;0.18;2.4;0.243;5.5;48.0;0.9961200000000001;3.4;0.6;10.3;6;3.8388309613642653;-0.7500718791374581;3.7188701643711126;9.244351275636998;5.2657843670696245
6.9;0.635;0.17;2.4;0.24100000000000002;6.0;18.0;0.9961;3.4;0.59;10.3;6;5.359394922705715;-0.40344831709880236;5.880266059141433;7.0568131858544305;6.778720403270466
8.3;0.43;0.3;3.4;0.079;7.0;34.0;0.9978799999999999;3.36;0.61;10.5;5;7.250961588803538;4.226292294947757;4.058941669784724;4.483799431303931;4.862602235288804
7.1;0.52;0.03;2.6;0.076;21.0;92.0;0.99745;3.5;0.6;9.8;5;7.888592791410867;-3.6762697648484277;1.758361821902347;6.119089969962674;3.7853586208877674
7.0;0.57;0.0;2.0;0.19;12.0;45.0;0.9967600000000001;3.31;0.6;9.4;6;4.830721725415845;1.3709018299412667;4.071653598512014;5.23388629888554;5.24488776410039
6.5;0.46;0.14;2.4;0.114;9.0;37.0;0.9973200000000001;3.66;0.65;9.8;5;5.481482164091707;2.045783321224365;6.847021332320219;1.3602868252702889;4.520686815129728
9.0;0.82;0.05;2.4;0.081;26.0;96.0;0.9981399999999999;3.36;0.53;10.0;5;4.272573211072757;12.436151131586762;7.283020253009444;5.860147595154695;2.978742183592462
6.5;0.46;0.14;2.4;0.114;9.0;37.0;0.9973200000000001;3.66;0.65;9.8;5;4.782850550413019;5.336688271594932;5.817245109558839;4.6303656603337044;4.777458089958578
7.1;0.59;0.01;2.5;0.077;20.0;85.0;0.99746;3.55;0.59;9.8;5;4.250894298131403;3.634020834721495;4.564155006984691;6.751983687779562;4.676104870010793
9.9;0.35;0.41;2.3;0.083;11.0;61.0;0.9982;3.21;0.5;9.5;5;3.352247739771959;0.07816222092842473;4.685293454927383;6.901427534918306;4.888724314536124
9.9;0.35;0.41;2.3;0.083;11.0;61.0;0.9982;3.21;0.5;9.5;5;4.745829882912048;8.31049742854041;3.934137548723495;5.036118435056054;4.350382836961376
10.0;0.56;0.24;2.2;0.079;19.0;58.0;0.9991;3.18;0.56;10.1;6;5.2554553411313405;4.007990985552588;3.1308214144596747;3.918634653730063;4.873278165569464
10.0;0.56;0.24;2.2;0.079;19.0;58.0;0.9991;3.18;0.56;10.1;6;4.381750306180237;7.072279051961276;4.477114190002038;3.096865873016064;4.532872751396014
8.6;0.63;0.17;2.9;0.099;21.0;119.0;0.998;3.09;0.52;9.3;5;2.49405990779916;-0.9004389450754671;4.093864655015358;1.7975836128850822;4.511028157111522
7.4;0.37;0.43;2.6;0.08199999999999999;18.0;82.0;0.99708;3.33;0.68;9.7;6;3.812377478312471;5.550257388802352;6.430249437809616;3.7767547352828528;4.600431950077169
8.8;0.64;0.17;2.9;0.084;25.0;130.0;0.99818;3.23;0.54;9.6;5;3.4123307057452994;10.065726458311266;4.928610303228667;3.22249228442369;3.8474462704378376
7.1;0.61;0.02;2.5;0.081;17.0;87.0;0.99745;3.48;0.6;9.7;6;5.821652184954103;-7.43852632633463;3.94914305226986;6.723768859822061;5.025152714719914
7.7;0.6;0.0;2.6;0.055;7.0;13.0;0.99639;3.38;0.56;10.8;5;5.270512601115376;9.530998574506523;4.448564739559207;1.6873982810312165;5.773921798157038
10.1;0.27;0.54;2.3;0.065;7.0;26.0;0.99531;3.17;0.53;12.5;6;6.3696854500305236;5.591567318036084;4.701198284910446;5.153470099986209;4.720748801282995
10.8;0.89;0.3;2.6;0.132;7.0;60.0;0.9978600000000001;2.99;1.18;10.2;5;3.3017348894541123;-0.9548718653465338;4.058842068932469;7.762910895289709;3.6223920213476726
8.7;0.46;0.31;2.5;0.126;24.0;64.0;0.99746;3.1;0.74;9.6;5;5.461248916682763;11.863627532344324;5.115875934888691;4.68780972365868;4.215044991653381
9.3;0.37;0.44;1.6;0.038;21.0;42.0;0.99526;3.24;0.81;10.8;7;3.4451683545198124;2.978811003971029;2.588152010157367;1.6544069470498468;6.251890693184249
9.4;0.5;0.34;3.6;0.08199999999999999;5.0;14.0;0.9987;3.29;0.52;10.7;6;7.673373222371108;0.819929212852303;2.4177050913888927;4.020203961007432;3.7164337755599632
9.4;0.5;0.34;3.6;0.08199999999999999;5.0;14.0;0.9987;3.29;0.52;10.7;6;6.231588982719607;-0.07533783036954222;6.042571647674604;2.595949846606867;3.5008648569961482
7.2;0.61;0.08;4.0;0.08199999999999999;26.0;108.0;0.99641;3.25;0.51;9.4;5;4.72694380120615;7.916996444271229;8.695229129510338;4.779966433608528;4.067300819222934
8.6;0.55;0.09;3.3;0.068;8.0;17.0;0.99735;3.23;0.44;10.0;5;2.927531676527188;3.4088083017361357;7.05389841203552;7.5006932837399924;3.1662499762369167
5.1;0.585;0.0;1.7;0.044000000000000004;14.0;86.0;0.99264;3.56;0.94;12.9;7;6.10450972133373;8.894105238124773;6.637364005445225;1.8538804935461695;5.580163657105324
7.7;0.56;0.08;2.5;0.114;14.0;46.0;0.9971;3.24;0.66;9.6;6;6.411493082332729;8.039590003814988;4.099669863078118;3.256668262304865;5.620677018863208
8.4;0.52;0.22;2.7;0.084;4.0;18.0;0.99682;3.26;0.57;9.9;6;7.29841033980958;10.785399175369289;4.662060459692109;1.6959645691671361;5.031045415685508
8.2;0.28;0.4;2.4;0.052000000000000005;4.0;10.0;0.99356;3.33;0.7;12.8;7;5.030454451067652;-2.0164168698892704;4.785989138664117;6.685960090510217;4.019518798620996
8.4;0.25;0.39;2.0;0.040999999999999995;4.0;10.0;0.9938600000000001;3.27;0.71;12.5;7;4.0165129709549525;6.683906188827869;7.9782697077422355;6.3284360193764515;2.9118630616995693
8.2;0.28;0.4;2.4;0.052000000000000005;4.0;10.0;0.99356;3.33;0.7;12.8;7;5.491815024086254;9.331390302331336;6.4909807298960125;3.6378148600631257;6.096418146457465
7.4;0.53;0.12;1.9;0.165;4.0;12.0;0.99702;3.26;0.86;9.2;5;5.213517812565101;5.647695678147823;3.782343863988724;6.5971547107574064;5.175957757350069
7.6;0.48;0.31;2.8;0.07;4.0;15.0;0.9969299999999999;3.22;0.55;10.3;6;7.110599853107574;3.4311845931587888;1.994646206590582;5.636969322845029;7.812678152728148
7.3;0.49;0.1;2.6;0.068;4.0;14.0;0.9956200000000001;3.3;0.47;10.5;5;5.958910030313424;0.554837367309915;2.7720449345595553;5.6703104300946405;5.518691467806896
12.9;0.5;0.55;2.8;0.07200000000000001;7.0;24.0;1.0001200000000001;3.09;0.68;10.9;6;5.136356101016408;-2.932538602603308;3.1282711024381724;4.3751813802618855;5.831286344850093
10.8;0.45;0.33;2.5;0.099;20.0;38.0;0.99818;3.24;0.71;10.8;5;3.615490122774927;6.293569601501625;2.879023000457428;8.772401671172075;5.839699453213358
6.9;0.39;0.24;2.1;0.102;4.0;7.0;0.9946200000000001;3.44;0.58;11.4;4;3.7981801135199795;1.2076277112933407;2.7586224385700198;3.5518608140258605;4.50840960875514
12.6;0.41;0.54;2.8;0.10300000000000001;19.0;41.0;0.99939;3.21;0.76;11.3;6;3.5032002056317477;7.667389680847758;3.608425588832143;5.12276801006975;4.817145583880586
10.8;0.45;0.33;2.5;0.099;20.0;38.0;0.99818;3.24;0.71;10.8;5;5.501744307489289;3.4098705419902156;6.117770007153223;1.6748679737490848;4.167598906327433
9.8;0.51;0.19;3.2;0.081;8.0;30.0;0.9984;3.23;0.58;10.5;6;6.063855345444945;14.776491635025334;8.168735105995111;2.102880233182972;5.8919267355515155
10.8;0.29;0.42;1.6;0.084;19.0;27.0;0.99545;3.28;0.73;11.9;6;4.985891449734448;2.5393360406723935;7.033461564836389;1.0875220368444416;6.069163476535132
7.1;0.715;0.0;2.35;0.071;21.0;47.0;0.9963200000000001;3.29;0.45;9.4;5;5.723403011970129;6.282532346823726;5.744781948743728;4.907753783834379;5.448999719323523
9.1;0.66;0.15;3.2;0.09699999999999999;9.0;59.0;0.99976;3.28;0.54;9.6;5;6.262020832435098;-1.3116812178103965;5.369050487905395;2.5354809294518597;3.424745110271595
7.0;0.685;0.0;1.9;0.099;9.0;22.0;0.9960600000000001;3.34;0.6;9.7;5;4.481171440474139;3.243768649394789;6.566924529704216;6.98609347425747;4.569714194154878
4.9;0.42;0.0;2.1;0.048;16.0;42.0;0.99154;3.71;0.74;14.0;7;4.5149415210258494;9.81446647877074;2.2083870250362083;3.456585538599117;2.806043707246935
6.7;0.54;0.13;2.0;0.076;15.0;36.0;0.9973;3.61;0.64;9.8;5;3.9225350647140855;-0.7090168720381049;5.4928034646002555;4.481730566633083;4.8661933703073945
6.7;0.54;0.13;2.0;0.076;15.0;36.0;0.9973;3.61;0.64;9.8;5;4.181773905806505;6.590519385416442;4.633912179672413;11.511891632095118;3.672373221982612
7.1;0.48;0.28;2.8;0.068;6.0;16.0;0.99682;3.24;0.53;10.3;5;4.40212129661046;2.4111960191522703;5.885168383944733;6.308164999337833;6.129169386908122
7.1;0.46;0.14;2.8;0.076;15.0;37.0;0.99624;3.36;0.49;10.7;5;4.992056800974918;14.078463616904461;4.914747192942587;8.203663880238324;5.323819893510546
7.5;0.27;0.34;2.3;0.05;4.0;8.0;0.9951;3.4;0.64;11.0;7;4.2947668242649035;9.55045438863376;5.362162363728449;-1.0699524057222716;4.041460140416303
7.1;0.46;0.14;2.8;0.076;15.0;37.0;0.99624;3.36;0.49;10.7;5;5.645844064196485;1.1514187526048465;4.245624813657792;6.351972806125712;5.173403142079234
7.8;0.57;0.09;2.3;0.065;34.0;45.0;0.9941700000000001;3.46;0.74;12.7;8;2.3826749253712336;7.941880554785838;6.222402832652854;1.6995228848557362;7.223200669347241
5.9;0.61;0.08;2.1;0.071;16.0;24.0;0.9937600000000001;3.56;0.77;11.1;6;6.218099825769823;3.9401822893535297;4.1868945385262535;4.4251784766618645;4.730908794604328
7.5;0.685;0.07;2.5;0.057999999999999996;5.0;9.0;0.9963200000000001;3.38;0.55;10.9;4;3.9651831639734034;10.037275748072274;3.6215454707813537;2.585052921767247;4.618288161951081
5.9;0.61;0.08;2.1;0.071;16.0;24.0;0.9937600000000001;3.56;0.77;11.1;6;5.383875808046649;0.5396638108422769;3.122395520464716;2.352745094334748;5.9274893150808285
10.4;0.44;0.42;1.5;0.145;34.0;48.0;0.9983200000000001;3.38;0.86;9.9;3;4.812737700431175;-0.6456390174216988;5.689308724175867;4.766793900481566;5.178101096994688
11.6;0.47;0.44;1.6;0.147;36.0;51.0;0.99836;3.38;0.86;9.9;4;2.8284458512876123;8.426249560680773;4.90435962123933;4.771472301901847;4.631753679808833
8.8;0.685;0.26;1.6;0.08800000000000001;16.0;23.0;0.9969399999999999;3.32;0.47;9.4;5;3.8484492309429825;2.874379778414348;6.29850846690033;3.577734136771247;6.245278060255037
7.6;0.665;0.1;1.5;0.066;27.0;55.0;0.99655;3.39;0.51;9.3;5;2.0070194419478886;0.8510485382219999;6.480191214345713;6.24084780521936;4.150963334954455
6.7;0.28;0.28;2.4;0.012;36.0;100.0;0.99064;3.26;0.39;11.7;7;3.205199163145772;15.08653196310592;6.467593072641022;3.029823813197548;6.384282479035583
6.7;0.28;0.28;2.4;0.012;36.0;100.0;0.99064;3.26;0.39;11.7;7;3.1808893872638775;10.76081361550811;6.728734133391625;5.6200545246499525;6.248168092075024
10.1;0.31;0.35;1.6;0.075;9.0;28.0;0.99672;3.24;0.83;11.2;7;6.211033569497067;14.446831400107886;5.441027826725048;4.384081174127101;4.37046977942549
6.0;0.5;0.04;2.2;0.092;13.0;26.0;0.9964700000000001;3.46;0.47;10.0;5;7.100573926990222;4.028371873991947;9.60513737571198;3.871056893580753;3.6500644130748423
11.1;0.42;0.47;2.65;0.085;9.0;34.0;0.99736;3.24;0.77;12.1;7;6.117439155985634;0.5138150357770916;6.617725559176072;7.405324913472807;3.7938581079131994
6.6;0.66;0.0;3.0;0.115;21.0;31.0;0.99629;3.45;0.63;10.3;5;2.5927758343992764;3.2848770117712673;4.937459852601617;7.913890685477842;5.349670100200552
10.6;0.5;0.45;2.6;0.11900000000000001;34.0;68.0;0.99708;3.23;0.72;10.9;6;5.196548721925066;0.19810101496721888;5.052579546268583;10.077454349194262;3.7102814013273697
7.1;0.685;0.35;2.0;0.08800000000000001;9.0;92.0;0.9963;3.28;0.62;9.4;5;4.844364867593046;7.424450346865026;3.460918661813376;5.036887111879625;4.225109790982526
9.9;0.25;0.46;1.7;0.062;26.0;42.0;0.9959;3.18;0.83;10.6;6;2.969392227131514;7.552079318951579;7.65225051603681;7.362550691339393;5.443452204538297
6.4;0.64;0.21;1.8;0.081;14.0;31.0;0.9968899999999999;3.59;0.66;9.8;5;4.418735434675078;7.249666516420072;5.002240514102782;2.386667615001634;4.991315980965954
6.4;0.64;0.21;1.8;0.081;14.0;31.0;0.9968899999999999;3.59;0.66;9.8;5;4.9205218817696865;-0.26101515251292984;4.688798694434903;0.5274016171166505;4.764476138641887
7.4;0.68;0.16;1.8;0.078;12.0;39.0;0.9977;3.5;0.7;9.9;6;5.092017266577787;12.360126923722905;3.7101371920061315;2.465027548161724;4.571942249566387
6.4;0.64;0.21;1.8;0.081;14.0;31.0;0.9968899999999999;3.59;0.66;9.8;5;6.909555063515407;3.911771102213976;4.189330458693901;7.481216423575907;4.947846648901408
6.4;0.63;0.21;1.6;0.08;12.0;32.0;0.9968899999999999;3.58;0.66;9.8;5;5.258159092736054;3.110638418881009;7.651731677854849;2.8432959747307844;5.224412948455798
9.3;0.43;0.44;1.9;0.085;9.0;22.0;0.99708;3.28;0.55;9.5;5;7.655690261000754;11.4656168596963;4.870565369664021;3.3296911978564694;3.8450391366087544
9.3;0.43;0.44;1.9;0.085;9.0;22.0;0.99708;3.28;0.55;9.5;5;4.442202140746852;11.836608317458394;2.4127258370044182;7.586066476746278;3.3536544817489156
8.0;0.42;0.32;2.5;0.08;26.0;122.0;0.9980100000000001;3.22;1.07;9.7;5;4.922491927879854;2.2196563507483127;4.907185780200461;5.778238285577929;4.488138980752897
9.3;0.36;0.39;1.5;0.08;41.0;55.0;0.9965200000000001;3.47;0.73;10.9;6;2.8161985550409776;-1.8262440285492225;9.359117733697431;4.13022747947693;5.242558426429344
9.3;0.36;0.39;1.5;0.08;41.0;55.0;0.9965200000000001;3.47;0.73;10.9;6;5.6431809688678785;2.38332935065025;8.342057366487255;5.385985578248957;5.369174515512315
7.6;0.735;0.02;2.5;0.071;10.0;14.0;0.9953799999999999;3.51;0.71;11.7;7;6.401992580629536;6.023081404651217;2.684081919024026;6.854042024281057;3.2524296883075547
9.3;0.36;0.39;1.5;0.08;41.0;55.0;0.9965200000000001;3.47;0.73;10.9;6;3.912460224168674;7.819587415676466;4.1190636478771445;3.277046823595684;4.907307747812601
8.2;0.26;0.34;2.5;0.073;16.0;47.0;0.9959399999999999;3.4;0.78;11.3;7;4.2356985813201105;-1.1615358117855639;4.114602246142977;7.824655692925221;6.854708024417731
11.7;0.28;0.47;1.7;0.054000000000000006;17.0;32.0;0.9968600000000001;3.15;0.67;10.6;7;6.858649074891015;13.197827954778209;6.243357960045674;3.2554239682137;4.492379592739273
6.8;0.56;0.22;1.8;0.07400000000000001;15.0;24.0;0.9943799999999999;3.4;0.82;11.2;6;5.489179679777835;9.668495248017662;4.594955449640377;8.051387346111381;6.385349404896851
7.2;0.62;0.06;2.7;0.077;15.0;85.0;0.99746;3.51;0.54;9.5;5;5.5226856692259405;3.228561270021494;3.571014986891355;0.6288685864175827;5.520126717883118
5.8;1.01;0.66;2.0;0.039;15.0;88.0;0.9935700000000001;3.66;0.6;11.5;6;4.406475659590693;-5.059847398101883;4.573319184924161;4.340036340302638;5.481077331040623
7.5;0.42;0.32;2.7;0.067;7.0;25.0;0.9962799999999999;3.24;0.44;10.4;5;4.87164868487456;7.242180371179423;3.9628269694566693;8.528120273233778;4.965964376694749
7.2;0.62;0.06;2.5;0.078;17.0;84.0;0.99746;3.51;0.53;9.7;5;4.252507904911885;7.8009384161496165;4.301209214808684;8.557252366589516;7.219382239467388
7.2;0.62;0.06;2.7;0.077;15.0;85.0;0.99746;3.51;0.54;9.5;5;5.678482529046794;8.48020061973444;9.961105890693347;-0.6986078477878994;4.972150644987143
7.2;0.635;0.07;2.6;0.077;16.0;86.0;0.9974799999999999;3.51;0.54;9.7;5;6.599508566746089;11.089999048321157;1.4705630233793627;10.276999961147787;3.7770890808521296
6.8;0.49;0.22;2.3;0.071;13.0;24.0;0.9943799999999999;3.41;0.83;11.3;6;4.537543005045075;7.950968665666162;8.508620002592458;5.62345400980708;4.418011002207068
6.9;0.51;0.23;2.0;0.07200000000000001;13.0;22.0;0.9943799999999999;3.4;0.84;11.2;6;4.3062026151213715;6.879421816470493;5.963595988752176;7.190827980832513;4.693118897825234
6.8;0.56;0.22;1.8;0.07400000000000001;15.0;24.0;0.9943799999999999;3.4;0.82;11.2;6;5.227975141716543;3.138771410179471;5.101562555827673;3.566391105815133;5.596717425647595
7.6;0.63;0.03;2.0;0.08;27.0;43.0;0.9957799999999999;3.44;0.64;10.9;6;4.6932518309120175;4.293408386464195;4.7373795642736125;7.129072461662398;5.993682420362557
7.7;0.715;0.01;2.1;0.064;31.0;43.0;0.99371;3.41;0.57;11.8;6;4.288127682799009;2.231611771758955;6.468936633905632;7.509060008151228;4.249189323284968
6.9;0.56;0.03;1.5;0.086;36.0;46.0;0.9952200000000001;3.53;0.57;10.6;5;5.8975390601447755;6.6612525921253525;5.471033932519735;4.500062691948318;5.76636747387601
7.3;0.35;0.24;2.0;0.067;28.0;48.0;0.9957600000000001;3.43;0.54;10.0;4;3.8152256694742146;16.304133139746824;1.8353124993247283;11.369738184708297;4.460734770996356
9.1;0.21;0.37;1.6;0.067;6.0;10.0;0.9955200000000001;3.23;0.58;11.1;7;4.770008784430017;7.82178808959727;5.810392652002372;3.9495432215761026;5.04947921419954
10.4;0.38;0.46;2.1;0.10400000000000001;6.0;10.0;0.99664;3.12;0.65;11.8;7;3.5318823828178774;-0.41716554201571476;6.466407312242328;2.5474653723581975;7.156601863967488
8.8;0.31;0.4;2.8;0.109;7.0;16.0;0.9961399999999999;3.31;0.79;11.8;7;4.5792237806906355;3.2610991581853206;5.621052646198749;5.951537252824856;4.014125015645014
7.1;0.47;0.0;2.2;0.067;7.0;14.0;0.9951700000000001;3.4;0.58;10.9;4;6.547955994108888;7.835394110260314;1.9349991492821559;7.177139238893344;4.621760457988693
7.7;0.715;0.01;2.1;0.064;31.0;43.0;0.99371;3.41;0.57;11.8;6;3.4183239570196786;4.454152497764753;6.472544054642994;0.9436137918592875;3.2015797648598134
8.8;0.61;0.19;4.0;0.094;30.0;69.0;0.99787;3.22;0.5;10.0;6;6.460489933741309;10.202080830814465;4.416036899826402;1.3473119911195375;4.301037714015369
7.2;0.6;0.04;2.5;0.076;18.0;88.0;0.99745;3.53;0.55;9.5;5;5.939904283609122;6.7218696552209405;2.6938939244774125;2.5326727107116915;3.6204756021069295
9.2;0.56;0.18;1.6;0.078;10.0;21.0;0.9957600000000001;3.15;0.49;9.9;5;5.595967300000853;3.943124332323784;7.552031443747837;7.467251855936038;4.750394398742385
7.6;0.715;0.0;2.1;0.068;30.0;35.0;0.9953299999999999;3.48;0.65;11.4;6;5.554142970896433;7.8613564815800085;5.859011719848952;6.208803705026188;7.212419570781407
8.4;0.31;0.29;3.1;0.19399999999999998;14.0;26.0;0.99536;3.22;0.78;12.0;6;5.914653302510498;5.288044460181286;4.919449456692106;4.383808158958258;6.392227564507149
7.2;0.6;0.04;2.5;0.076;18.0;88.0;0.99745;3.53;0.55;9.5;5;5.485375147854602;4.700385421906783;3.919786698118565;6.547070426136626;6.236526799056749
8.8;0.61;0.19;4.0;0.094;30.0;69.0;0.99787;3.22;0.5;10.0;6;6.025640501494578;3.6921675755001013;4.576730519135772;7.256284963004928;5.811717202796816
8.9;0.75;0.14;2.5;0.086;9.0;30.0;0.99824;3.34;0.64;10.5;5;3.207969339143751;6.1366727633432046;6.219828904775054;7.661622122068293;2.8287746519774095
9.0;0.8;0.12;2.4;0.083;8.0;28.0;0.99836;3.33;0.65;10.4;6;5.368569877736739;12.66447034318119;3.6529377772246274;6.746275525387558;4.663076226804767
10.7;0.52;0.38;2.6;0.066;29.0;56.0;0.99577;3.15;0.79;12.1;7;4.2645686279706645;11.405221728848094;2.976232563338736;3.300944687473387;4.80986747619531
6.8;0.57;0.0;2.5;0.07200000000000001;32.0;64.0;0.9949100000000001;3.43;0.56;11.2;6;1.6664908894928927;13.624726752179773;3.0803585635083404;3.8943642915279897;6.768741479474579
10.7;0.9;0.34;6.6;0.11199999999999999;23.0;99.0;1.00289;3.22;0.68;9.3;5;6.782614226496692;-3.6330330713138252;5.367217947287784;2.1267929597195683;4.492495154253566
7.2;0.34;0.24;2.0;0.071;30.0;52.0;0.9957600000000001;3.44;0.58;10.1;5;4.940646558517665;3.557671486451523;3.282261748380301;4.23746105505126;4.420455674701312
7.2;0.66;0.03;2.3;0.078;16.0;86.0;0.9974299999999999;3.53;0.57;9.7;5;3.290411437347694;8.023518613525134;2.916948530318816;2.9740176510615517;4.385147830429601
10.1;0.45;0.23;1.9;0.08199999999999999;10.0;18.0;0.99774;3.22;0.65;9.3;6;6.42861245251586;6.787024222582327;6.652671569838321;5.3817316201935705;5.859541114386397
7.2;0.66;0.03;2.3;0.078;16.0;86.0;0.9974299999999999;3.53;0.57;9.7;5;4.82311833953506;3.345941105107662;5.776366420077839;4.894598063072292;5.406921365038603
7.2;0.63;0.03;2.2;0.08;17.0;88.0;0.99745;3.53;0.58;9.8;6;5.035383014358019;2.0631683013472495;5.7271439610863775;6.995932767402658;5.465666466383429
7.1;0.59;0.01;2.3;0.08;27.0;43.0;0.9955;3.42;0.58;10.7;6;5.6632165583323815;7.393363140139726;5.938440674820254;3.242237071688634;4.852175949118697
8.3;0.31;0.39;2.4;0.078;17.0;43.0;0.99444;3.31;0.77;12.5;7;4.634394210270416;1.305043523078587;1.587197677559646;5.337199228248728;5.0024463055754875
7.1;0.59;0.01;2.3;0.08;27.0;43.0;0.9955;3.42;0.58;10.7;6;4.355709697583214;5.825588576140392;9.441309313090947;6.04043899311557;6.949960204913541
8.3;0.31;0.39;2.4;0.078;17.0;43.0;0.99444;3.31;0.77;12.5;7;6.772807380487123;4.449387687490151;3.842778615489922;3.587861115765385;5.883724533136762
8.3;1.02;0.02;3.4;0.084;6.0;11.0;0.99892;3.48;0.49;11.0;3;6.7284339624751235;7.6240812632095825;7.088453036012574;1.585001921842828;4.881437329322687
8.9;0.31;0.36;2.6;0.055999999999999994;10.0;39.0;0.9956200000000001;3.4;0.69;11.8;5;5.450655350121836;2.5234990044310646;4.295835293246513;4.188106163450227;3.861203590801811
7.4;0.635;0.1;2.4;0.08;16.0;33.0;0.99736;3.58;0.69;10.8;7;2.795649962767481;3.39831412383075;6.603735084981787;4.911944341212324;6.1193377999423735
7.4;0.635;0.1;2.4;0.08;16.0;33.0;0.99736;3.58;0.69;10.8;7;3.6006306996264197;3.348611958123897;5.393057225278659;4.973282804999915;5.493021886596438
6.8;0.59;0.06;6.0;0.06;11.0;18.0;0.9962;3.41;0.59;10.8;7;4.210791539321031;5.712877438811893;7.489214668932259;3.41006658087913;4.161263528401906
6.8;0.59;0.06;6.0;0.06;11.0;18.0;0.9962;3.41;0.59;10.8;7;5.702385023888636;-0.4156403150476695;3.4072664565866546;7.632617359240841;4.050160159113254
9.2;0.58;0.2;3.0;0.081;15.0;115.0;0.998;3.23;0.59;9.5;5;4.9835008956698745;9.166641575719062;2.8766890510558984;0.9613470752514832;3.5259334374437703
7.2;0.54;0.27;2.6;0.084;12.0;78.0;0.9964;3.39;0.71;11.0;5;5.852253007711606;6.888867707548866;6.318155839347148;4.579488272513279;5.717650598786213
6.1;0.56;0.0;2.2;0.079;6.0;9.0;0.9948;3.59;0.54;11.5;6;3.2710057203929983;6.172423916995058;2.9305539220783317;1.6100070182646227;5.6573690120513325
7.4;0.52;0.13;2.4;0.078;34.0;61.0;0.9952799999999999;3.43;0.59;10.8;6;3.914593890540287;11.575249682870165;5.424403614556146;3.9121699003723847;2.2763683759682865
7.3;0.305;0.39;1.2;0.059000000000000004;7.0;11.0;0.99331;3.29;0.52;11.5;6;4.4877820648565345;1.7357614452913395;4.248442250787841;7.884780806188514;6.018290686736152
9.3;0.38;0.48;3.8;0.132;3.0;11.0;0.99577;3.23;0.57;13.2;6;5.135499466990266;2.100369859842834;4.190225527083114;4.908940837165312;6.04322671061302
9.1;0.28;0.46;9.0;0.114;3.0;9.0;0.9990100000000001;3.18;0.6;10.9;6;4.1098024114812235;6.455576083021947;3.749881116363529;4.042234240914447;5.403612476365327
10.0;0.46;0.44;2.9;0.065;4.0;8.0;0.99674;3.33;0.62;12.2;6;8.492051270812027;16.263361728230056;7.1544485677088545;7.151070490884676;7.376045211342735
9.4;0.395;0.46;4.6;0.094;3.0;10.0;0.99639;3.27;0.64;12.2;7;4.239029803935603;8.356342025452035;5.477043368022376;6.680497377029184;3.9822798994057993
7.3;0.305;0.39;1.2;0.059000000000000004;7.0;11.0;0.99331;3.29;0.52;11.5;6;3.59900115677637;10.437316287524894;3.00646720952541;3.793568144455384;6.980506174322414
8.6;0.315;0.4;2.2;0.079;3.0;6.0;0.9951200000000001;3.27;0.67;11.9;6;5.563529688999697;9.068350228629365;5.458118885871352;4.67625461397144;5.196097958792731
5.3;0.715;0.19;1.5;0.161;7.0;62.0;0.99395;3.62;0.61;11.0;5;4.664707220327516;9.646025046132475;7.261698534738893;0.08006051007407677;2.1402681703872615
6.8;0.41;0.31;8.8;0.084;26.0;45.0;0.99824;3.38;0.64;10.1;6;6.156919118849188;-0.4364052570826997;3.607456526233742;4.974321511257411;5.881658122100067
8.4;0.36;0.32;2.2;0.081;32.0;79.0;0.9964;3.3;0.72;11.0;6;5.336300840726644;8.732855507261036;4.2960125458260965;5.380892861052275;4.490571075960539
8.4;0.62;0.12;1.8;0.07200000000000001;38.0;46.0;0.9950399999999999;3.38;0.89;11.8;6;5.042978312068322;5.456628647897996;5.570978084830607;2.4605769702345124;6.502761666215253
9.6;0.41;0.37;2.3;0.091;10.0;23.0;0.9978600000000001;3.24;0.56;10.5;5;5.702788711375332;6.362410266830064;4.874301650860819;3.4007613202162936;5.92074371888756
8.4;0.36;0.32;2.2;0.081;32.0;79.0;0.9964;3.3;0.72;11.0;6;3.8948486002424465;0.3758893567308679;6.172368112646716;6.041845249558017;4.652406985311391
8.4;0.62;0.12;1.8;0.07200000000000001;38.0;46.0;0.9950399999999999;3.38;0.89;11.8;6;4.391639296564213;0.013981154099731441;7.327132120858581;5.303313327139996;2.630268850075773
6.8;0.41;0.31;8.8;0.084;26.0;45.0;0.99824;3.38;0.64;10.1;6;4.301243781982673;2.461637788643538;8.030865348353341;2.4674833887912837;5.74872160206632
8.6;0.47;0.27;2.3;0.055;14.0;28.0;0.99516;3.18;0.8;11.2;5;5.0870501040386005;8.22939331793395;3.1119662767209775;9.114330858614878;4.676791487136422
